fecha,turno,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,año,mes,dia,dia_semana,trimestre,semana_del_año,es_fin_de_semana,dias_desde_inicio,turnos_acumulados
2024-03-20,2,12.0,2083.23016,0.96,537.05,1.56,2.77,7.288,0.024,19.21,14020.41,49.09,9.26,7.76,0.47,0.53,132.92,0.16,3.51,7.58,0.02,0.86,706.33,0.64,51.23,10.79,0.25,0.5,97.16,0.14,0.54,7.74,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,20,2,1,12,0,78,2
2024-03-21,1,12.0,2058.81198,0.77,316.46,1.0,2.25,6.047,0.019,19.89,14618.35,52.99,8.47,7.13,0.38,0.5,71.04,0.15,2.63,6.83,0.01,1.32,732.82,0.78,51.24,10.65,0.21,0.43,37.29,0.14,0.27,6.84,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,21,3,1,12,0,79,1
2024-03-21,2,12.0,2076.97398,1.19,605.08,1.69,3.72,8.042,0.03,19.5,13432.47,50.44,10.06,7.69,0.29,0.53,143.76,0.16,3.12,7.39,0.02,1.06,648.08,0.61,52.0,10.47,0.2,0.39,88.56,0.16,0.27,7.39,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,21,3,1,12,0,79,2
2024-03-22,1,12.0,2053.66016,1.31,619.13,1.84,3.06,7.196,0.032,20.99,15327.17,49.17,8.49,7.35,0.29,0.53,101.93,0.16,3.08,6.97,0.01,0.99,910.52,0.75,51.2,10.32,0.31,0.37,94.13,0.16,0.24,6.57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,22,4,1,12,0,80,1
2024-03-22,2,12.0,2068.91236,1.11,673.66,1.78,3.24,7.124,0.031,17.31,15061.61,49.61,9.75,7.23,0.44,0.59,140.97,0.17,2.93,7.14,0.02,0.98,816.55,0.64,51.42,10.53,0.27,0.46,101.02,0.17,0.14,7.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,22,4,1,12,0,80,2
2024-03-23,1,12.0,1992.29904,1.25,773.96,2.12,4.22,10.051,0.049,18.99,15286.92,47.71,5.63,8.17,0.45,0.45,149.86,0.16,2.72,7.7,0.02,0.7,850.24,0.65,51.62,11.29,0.27,0.3,99.64,0.14,0.27,7.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,23,5,1,12,1,81,1
2024-03-23,2,12.0,2082.83082,1.15,458.26,1.3,2.51,6.793,0.029,19.38,14416.36,45.09,11.89,8.93,0.45,0.45,167.36,0.2,2.54,7.35,0.02,0.8,887.21,0.6,51.75,10.87,0.27,0.35,113.58,0.13,0.36,8.43,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,23,5,1,12,1,81,2
2024-03-24,1,11.6,1966.53096,1.1,521.58,1.61,2.76,7.159,0.03,27.99,13544.72,43.45,12.31,9.1,0.51,0.76,124.86,0.12,2.49,7.09,0.01,1.49,1046.46,0.68,50.7,11.96,0.24,0.67,80.93,0.19,0.29,7.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,24,6,1,12,1,82,1
2024-03-24,2,12.0,2071.73652,1.3,498.19,1.26,2.44,6.465,0.025,24.01,14667.83,43.91,10.5,7.74,0.45,0.63,132.85,0.13,2.24,6.47,0.01,1.2,966.3,0.63,52.48,10.46,0.28,0.56,75.89,0.13,0.24,6.38,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,24,6,1,12,1,82,2
2024-03-25,1,12.0,2051.75808,1.95,751.86,2.7,3.41,9.416,0.03,26.09,14724.71,47.53,10.85,8.34,0.46,0.67,112.36,0.12,2.3,6.89,0.01,1.3,937.88,0.53,52.24,12.25,0.27,0.59,73.51,0.11,0.22,7.37,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,25,0,1,13,0,83,1
2024-03-25,2,12.0,2109.37055,1.28,807.08,2.27,3.63,8.588,0.03,22.53,16600.9,50.42,9.19,6.89,0.31,0.55,149.61,0.22,3.43,7.61,0.02,0.86,813.8,0.75,52.07,10.85,0.2,0.53,90.89,0.2,0.28,7.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,25,0,1,13,0,83,2
2024-03-26,1,12.0,2070.20405,1.34,884.25,2.89,4.37,7.829,0.035,21.95,16925.48,47.35,11.42,7.87,0.39,0.5,124.54,0.21,3.57,7.45,0.02,0.95,831.72,0.67,51.28,11.17,0.25,0.45,82.45,0.14,0.34,7.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,26,1,1,13,0,84,1
2024-03-26,2,7.0,1206.5316,1.33,969.23,2.75,4.28,7.265,0.032,18.89,18900.1,48.09,12.93,6.51,0.29,0.6,193.49,0.19,3.44,7.09,0.02,1.05,1046.2,0.81,51.74,9.92,0.25,0.5,116.24,0.19,0.48,7.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,26,1,1,13,0,84,2
2024-03-27,1,10.6,1812.09465,2.33,870.0,3.2,2.9,11.0,0.025,23.89,20515.39,45.04,14.77,7.28,0.27,0.8,322.25,0.34,2.83,8.44,0.01,2.45,2314.28,2.1,51.19,11.8,0.2,0.66,261.51,0.22,0.82,10.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,27,2,1,13,0,85,1
2024-03-27,2,12.0,2006.23542,1.32,848.0,2.54,3.22,10.786,0.023,15.59,17851.46,51.4,10.32,8.46,0.23,0.63,220.19,0.17,3.29,8.28,0.01,0.69,1078.49,0.69,52.72,12.3,0.18,0.46,140.42,0.18,0.54,9.83,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,27,2,1,13,0,85,2
2024-03-28,1,12.0,2026.49668,1.5,642.31,0.95,2.64,5.08,0.016,20.98,19235.33,46.08,12.24,6.73,0.26,0.7,219.91,0.14,3.15,7.54,0.01,0.99,1466.91,0.89,51.1,9.54,0.18,0.49,130.42,0.16,0.39,6.62,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,28,3,1,13,0,86,1
2024-03-28,2,12.0,2014.32654,1.5,966.43,1.75,3.47,7.27,0.018,24.26,15445.48,51.07,11.94,8.23,0.29,0.73,165.36,0.14,2.75,7.95,0.01,0.87,1309.28,0.63,52.08,10.51,0.2,0.53,107.34,0.12,0.35,7.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,28,3,1,13,0,86,2
2024-03-29,1,11.5,1891.06,1.34,576.48,1.01,2.57,6.323,0.022,24.98,13925.15,41.46,10.71,8.81,0.39,0.85,130.01,0.07,2.3,5.86,0.01,1.39,1499.61,0.55,51.44,10.13,0.27,0.55,64.96,0.05,0.2,5.49,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,29,4,1,13,0,87,1
2024-03-29,2,8.6,1357.24,1.15,396.94,0.88,1.81,6.367,0.022,20.4,12221.74,42.15,11.94,8.15,0.35,0.85,126.28,0.11,2.35,7.43,0.01,1.2,1052.95,0.66,48.69,11.79,0.26,0.65,70.61,0.12,0.28,5.63,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,29,4,1,13,0,87,2
2024-03-30,1,12.0,2057.67,0.9,238.26,0.5,1.64,4.447,0.036,24.38,11054.11,36.87,13.15,7.94,0.86,0.55,71.53,0.07,1.64,5.03,0.02,1.5,1097.7,0.75,49.43,10.73,0.56,0.3,39.79,0.07,0.17,5.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,30,5,1,13,1,88,1
2024-03-30,2,11.8,1998.65,1.2,350.95,0.66,2.41,5.121,0.036,27.57,9449.93,31.88,16.1,8.04,0.6,0.55,84.47,0.12,2.2,4.96,0.02,1.5,952.69,0.95,51.93,9.31,0.48,0.3,45.43,0.11,0.18,5.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,30,5,1,13,1,88,2
2024-03-31,1,9.7,1576.98,1.25,423.07,0.78,1.88,5.231,0.027,26.8,14317.8,51.55,7.55,6.54,0.32,0.75,156.08,0.16,2.37,6.56,0.02,1.8,1557.43,1.18,50.23,10.6,0.22,0.55,77.74,0.12,0.45,6.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,31,6,1,13,1,89,1
2024-03-31,2,12.0,1962.52,1.45,440.42,0.95,1.42,5.757,0.026,29.75,14311.67,40.3,10.48,8.38,0.39,0.65,87.63,0.08,1.27,5.03,0.02,3.0,1020.29,0.92,11.72,28.59,0.11,0.4,59.04,0.06,0.18,5.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,31,6,1,13,1,89,2
2024-04-01,1,10.1,1695.9586,1.06,484.28,1.39,2.18,7.034,0.027,22.36,13544.8,52.9,7.64,6.97,0.55,0.56,97.93,0.12,1.65,6.0,0.01,1.89,1174.26,0.81,47.87,11.4,0.33,0.4,51.94,0.11,0.18,6.13,0.01,3.1,479.37,0.4,2.03,34.58,0.04,0.27,19.24,0.07,0.07,3.56,0.01,2024,4,1,0,2,14,0,90,1
2024-04-01,2,12.0,2040.98324,1.09,641.42,1.68,2.86,7.755,0.034,24.49,14817.1,46.14,9.83,8.19,0.43,0.6,108.43,0.08,1.87,5.66,0.02,1.38,1238.23,0.89,47.07,11.09,0.34,0.47,76.88,0.12,0.32,6.9,0.01,2.46,612.27,0.58,2.61,32.01,0.06,0.39,46.48,0.11,0.11,5.42,0.01,2024,4,1,0,2,14,0,90,2
2024-04-02,1,12.0,1900.05244,1.24,481.95,1.51,2.38,6.899,0.04,22.11,15323.75,48.35,9.18,7.04,0.57,0.56,106.92,0.06,1.9,5.2,0.02,0.98,1091.28,0.48,49.9,9.4,0.36,0.43,58.51,0.05,0.16,5.67,0.01,2.38,467.6,0.29,1.49,28.49,0.04,0.33,27.62,0.04,0.09,3.95,0.01,2024,4,2,1,2,14,0,91,1
2024-04-02,2,11.0,1732.90551,2.11,756.88,1.86,2.55,8.239,0.042,24.23,13527.19,46.6,9.3,7.02,0.69,0.79,113.75,0.08,2.15,6.31,0.02,1.18,945.7,0.45,52.61,9.36,0.37,0.57,66.3,0.08,0.2,5.88,0.01,2.93,518.49,0.3,1.6,32.12,0.04,0.37,33.61,0.07,0.11,4.35,0.01,2024,4,2,1,2,14,0,91,2
2024-04-05,1,10.6,1651.0831,1.14,471.95,1.21,2.38,6.55,0.04,28.39,14943.3225,44.75,9.98,7.55,0.57,0.56,106.92,0.06,2.28,6.4,0.02,2.97,1047.296441,0.68,51.13,10.15,0.38,0.42,60.94394496,0.12,0.2,6.27,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.34,40.68,0.09,0.13,5.48,0.01,2024,4,5,4,2,14,0,94,1
2024-04-05,2,11.9,2074.5648,1.28,503.22,1.21,2.33,6.49,0.039,30.89,15909.3225,45.75,8.98,7.33,0.55,0.79,103.75,0.08,2.15,6.31,0.02,1.87,1339.296441,0.67,49.13,10.35,0.35,0.41,63.94394496,0.13,0.22,6.17,0.01,2.71,716.05,0.49,1.91,31.7,0.04,0.33,39.87,0.12,0.16,5.23,0.01,2024,4,5,4,2,14,0,94,2
2024-04-06,1,12.0,2116.69224,1.36,652.05,1.62,3.27,7.775,0.045,24.58,14555.01,44.84,8.87,6.54,0.43,0.8,131.04,0.23,3.49,8.17,0.02,1.8,1664.68,2.13,51.66,9.74,0.28,0.45,85.03,0.13,0.48,7.68,0.02,2.4,1074.39,1.45,23.48,19.45,0.18,0.41,65.0,0.1,0.01,7.44,0.02,2024,4,6,5,2,14,1,95,1
2024-04-06,2,12.0,1880.14848,1.45,657.03,2.37,3.88,6.78,0.046,23.17,12418.44,50.22,11.79,6.82,0.47,0.85,131.05,0.22,3.12,8.0,0.03,1.3,1154.25,2.16,51.44,10.04,0.24,0.45,92.98,0.15,0.22,6.51,0.01,2.6,857.43,0.68,3.75,38.56,0.06,0.36,59.88,0.13,0.07,5.12,0.01,2024,4,6,5,2,14,1,95,2
2024-04-07,1,12.0,2029.67525,2.12,897.22,3.28,4.31,9.235,0.046,26.59,13005.34,50.05,12.81,7.37,0.41,0.85,133.29,0.25,3.61,8.5,0.02,1.15,1053.9,0.94,50.11,10.57,0.29,0.56,115.8,0.2,0.35,7.43,0.01,4.96,999.74,0.67,3.62,42.36,0.05,0.6,60.64,0.18,0.11,5.73,0.01,2024,4,7,6,2,14,1,96,1
2024-04-07,2,12.0,2028.2625,1.84,807.94,2.41,3.99,8.647,0.034,21.22,13141.56,56.52,9.69,5.19,0.37,0.98,253.95,0.34,3.63,8.48,0.02,2.85,1830.38,1.99,47.1,11.01,0.25,0.93,140.43,0.25,0.61,7.64,0.01,3.53,942.12,0.77,5.89,36.87,0.07,0.73,81.18,0.21,0.14,6.48,0.01,2024,4,7,6,2,14,1,96,2
2024-04-08,1,12.0,2127.4803,1.64,587.06,2.08,3.44,7.207,0.042,24.23,13015.52,46.09,13.48,6.58,0.46,0.8,174.9,0.21,3.14,7.42,0.02,1.46,1239.08,0.98,50.76,9.5,0.38,0.76,115.61,0.19,0.28,7.47,0.01,3.26,955.7,0.63,3.2,35.68,0.07,0.6,66.79,0.15,0.12,5.2,0.01,2024,4,8,0,2,15,0,97,1
2024-04-08,2,11.4,2022.436,1.25,578.72,1.79,3.02,6.86,0.046,21.97,12500.54,54.3,8.91,5.82,0.48,0.76,214.51,0.27,2.83,7.9,0.03,1.85,1478.52,1.28,51.2,9.57,0.41,0.7,128.02,0.18,0.41,7.8,0.01,3.03,1111.66,0.8,4.52,36.23,0.1,0.6,92.64,0.15,0.12,7.78,0.01,2024,4,8,0,2,15,0,97,2
2024-04-09,1,11.1,1886.00322,1.88,896.22,3.17,4.09,9.737,0.033,24.74,13412.1,54.71,8.71,5.76,0.58,0.99,274.55,0.4,3.44,8.6,0.01,3.42,2134.39,2.28,48.49,10.73,0.39,0.65,104.34,0.14,0.16,6.65,0.01,3.59,1193.0,0.76,3.94,34.23,0.09,0.49,67.51,0.16,0.1,6.14,0.0,2024,4,9,1,2,15,0,98,1
2024-04-09,2,12.0,2120.67545,1.71,546.6,2.04,2.87,6.905,0.025,24.87,12424.19,47.09,12.25,6.98,0.53,0.73,166.53,0.18,3.02,7.55,0.01,2.36,1943.88,1.33,50.57,10.39,0.39,0.63,108.02,0.17,0.32,6.73,0.01,3.34,1426.5,0.82,4.42,30.15,0.13,0.53,78.69,0.17,0.13,6.84,0.0,2024,4,9,1,2,15,0,98,2
2024-04-10,1,12.0,2110.00104,1.75,681.49,2.68,3.39,7.137,0.044,25.38,11218.48,43.25,10.11,6.93,0.55,0.6,125.99,0.21,3.09,6.55,0.02,1.2,1168.6,0.6,52.84,8.05,0.39,0.53,80.29,0.13,0.2,5.76,0.01,3.0,891.76,0.53,1.72,27.88,0.07,0.47,53.96,0.13,0.09,5.21,0.0,2024,4,10,2,2,15,0,99,1
2024-04-10,2,10.9,1849.7226,1.8,536.27,2.47,2.85,6.82,0.045,25.38,10548.95,40.84,9.48,7.4,0.59,0.6,105.84,0.13,2.68,6.09,0.02,1.1,1016.03,0.49,53.54,6.97,0.42,0.53,79.99,0.12,0.24,5.78,0.01,2.4,571.97,0.36,1.08,27.63,0.05,0.37,35.76,0.11,0.11,4.24,0.01,2024,4,10,2,2,15,0,99,2
2024-04-11,1,9.8,1695.67143,1.59,596.43,2.56,3.26,7.401,0.049,23.84,10818.96,40.49,9.99,6.47,0.51,0.67,112.35,0.14,2.62,6.13,0.01,1.35,1096.5,0.54,49.94,8.31,0.36,0.56,69.39,0.11,0.16,6.12,0.01,2.44,399.7,0.27,0.69,23.38,0.03,0.26,24.11,0.08,0.14,3.15,0.01,2024,4,11,3,2,15,0,100,1
2024-04-11,2,12.0,2103.39248,1.43,519.85,2.03,3.01,6.934,0.04,24.47,10651.32,46.45,9.7,6.49,0.55,0.72,117.51,0.14,3.02,6.83,0.01,1.11,908.09,0.51,53.15,7.59,0.33,0.57,71.51,0.11,0.18,5.77,0.01,2.37,412.68,0.29,0.61,25.87,0.03,0.26,23.57,0.09,0.1,3.47,0.0,2024,4,11,3,2,15,0,100,2
2024-04-12,1,12.0,2115.33119,1.23,391.5,1.45,2.18,6.224,0.043,26.93,10243.16,41.47,11.99,7.57,0.56,0.7,97.11,0.12,2.14,5.68,0.02,1.24,998.31,0.56,51.39,8.78,0.38,0.69,64.49,0.11,0.11,5.37,0.02,2.74,442.6,0.34,0.45,27.98,0.04,0.45,38.57,0.08,0.07,3.92,0.02,2024,4,12,4,2,15,0,101,1
2024-04-12,2,12.0,2093.81436,1.51,549.91,2.15,3.0,6.825,0.049,26.21,10065.78,43.35,9.73,7.7,0.67,0.72,117.76,0.16,2.26,5.9,0.03,2.58,392.36,0.3,0.44,31.56,0.04,0.73,68.79,0.11,0.11,5.61,0.02,2.58,392.36,0.3,0.44,31.56,0.04,0.43,25.44,0.12,0.07,3.34,0.02,2024,4,12,4,2,15,0,101,2
2024-04-13,1,12.0,1985.20308,1.34,517.3,1.83,2.87,6.677,0.057,29.13,11298.6,44.86,10.8,6.81,0.83,0.87,151.02,0.2,2.69,7.34,0.02,0.69,142.07,0.14,2.42,6.55,0.01,0.8,124.21,0.16,0.25,6.84,0.01,2.46,451.25,0.35,0.74,26.75,0.19,0.33,38.01,0.11,0.08,4.76,0.01,2024,4,13,5,2,15,1,102,1
2024-04-13,2,12.0,1876.1492,1.3,613.33,1.99,3.14,8.169,0.049,26.42,13697.58,45.72,13.01,6.24,0.73,0.69,142.07,0.14,2.42,6.55,0.01,1.79,1244.57,0.67,50.5,8.3,0.5,0.56,80.2,0.12,0.1,6.5,0.01,2.16,534.49,0.35,0.59,33.23,0.06,0.49,38.78,0.14,0.11,4.42,0.01,2024,4,13,5,2,15,1,102,2
2024-04-14,1,12.0,2031.30628,1.69,711.5,2.26,3.42,7.368,0.035,16.27,9648.13,32.6,21.65,6.97,0.72,0.62,154.62,0.15,2.23,7.22,0.02,1.51,1316.49,1.03,50.42,8.45,0.55,0.56,90.86,0.12,0.12,6.68,0.01,2.11,510.41,0.3,0.51,30.13,0.36,0.3,30.19,0.12,0.08,3.64,0.0,2024,4,14,6,2,15,1,103,1
2024-04-14,2,11.9,2023.13475,1.83,935.88,2.85,3.73,9.324,0.03,12.74,8995.86,30.82,24.56,3.49,0.01,0.62,210.91,0.18,2.71,7.31,0.02,1.48,1412.6,0.72,50.06,8.21,0.48,0.46,115.09,0.14,0.12,7.12,0.01,2.46,657.5,0.33,0.57,32.59,0.36,0.33,43.28,0.12,0.09,3.94,0.0,2024,4,14,6,2,15,1,103,2
2024-04-15,1,11.7,2019.5497,1.73,760.0,2.7,2.9,10.42,0.059,14.89,11939.01,37.7,16.62,7.26,0.51,0.72,275.52,0.2,2.85,8.12,0.03,3.2,2879.75,1.05,44.94,9.4,0.39,0.63,98.68,0.2,0.16,8.5,0.01,2.32,756.61,0.36,0.81,31.81,0.05,0.39,60.8,0.15,0.09,5.63,0.01,2024,4,15,0,2,16,0,104,1
2024-04-15,2,11.6,1992.83185,2.24,789.91,1.58,2.84,8.266,0.062,19.69,8948.39,25.26,17.2,8.38,0.76,0.63,121.63,0.11,1.59,6.16,0.02,2.4,2105.76,0.98,47.23,9.95,0.45,0.46,65.77,0.11,0.1,6.54,0.02,2.37,623.53,0.3,0.34,34.52,0.03,0.37,43.79,0.11,0.08,4.16,0.01,2024,4,15,0,2,16,0,104,2
2024-04-16,1,12.0,1999.13296,1.66,819.6,2.57,3.53,8.04,0.047,23.83,11079.41,37.14,19.52,7.71,0.87,0.78,239.08,0.22,3.29,7.94,0.04,3.02,2434.66,0.89,47.84,10.8,0.56,0.62,129.89,0.18,0.16,7.66,0.03,2.4,562.64,0.32,0.37,34.21,0.08,0.26,25.71,0.14,0.09,3.77,0.03,2024,4,16,1,2,16,0,105,1
2024-04-16,2,11.8,2072.80125,1.39,580.92,1.93,2.69,7.355,0.067,15.54,9851.82,37.58,20.34,7.78,0.69,0.72,177.83,0.18,2.34,6.48,0.04,2.36,2242.08,1.2,47.73,10.23,0.58,0.69,89.92,0.13,0.08,5.87,0.04,2.89,840.86,0.44,0.89,37.98,0.09,0.53,63.39,0.16,0.08,5.16,0.03,2024,4,16,1,2,16,0,105,2
2024-04-17,1,12.0,2110.02732,1.56,690.79,2.58,2.83,8.079,0.055,21.11,9140.43,30.78,20.93,8.506,0.621,0.76,145.71,0.15,2.21,6.609,0.023,3.11,2023.16,0.81,49.68,10.5,0.404,0.59,77.72,0.11,0.09,6.483,0.015,2.88,568.81,0.3,0.5,38.629,0.036,0.46,38.0,0.11,0.08,3.61,0.015,2024,4,17,2,2,16,0,106,1
2024-04-17,2,12.0,2080.79942,1.82,559.31,1.72,2.39,7.591,0.048,23.07,8771.72,28.88,21.51,8.851,0.688,0.69,108.66,0.1,1.55,6.449,0.021,2.25,1276.98,0.56,49.89,10.676,0.379,0.56,62.02,0.09,0.09,6.251,0.015,2.54,453.33,0.28,0.4,25.96,0.039,0.4,35.22,0.1,0.07,3.759,0.012,2024,4,17,2,2,16,0,106,2
2024-04-18,1,12.0,2055.76832,1.31,532.55,1.18,2.17,6.215,0.044,22.97,8895.16,28.75,22.02,8.179,0.821,0.72,149.49,0.12,1.38,6.149,0.018,2.99,1653.81,1.34,48.82,10.664,0.482,0.59,79.52,0.11,0.08,5.992,0.021,3.89,521.46,0.26,0.44,38.318,0.048,0.33,29.26,0.09,0.08,3.08,0.018,2024,4,18,3,2,16,0,107,1
2024-04-18,2,12.0,2136.61704,1.39,303.42,0.96,1.84,5.883,0.052,17.83,6716.0,27.54,21.61,8.105,0.685,0.72,124.35,0.1,1.37,6.335,0.021,4.0,2304.84,0.76,48.2,11.182,0.42,0.57,69.52,0.09,0.09,6.004,0.02,3.04,631.94,0.3,0.47,35.085,0.054,0.33,36.81,0.04,0.08,3.492,0.018,2024,4,18,3,2,16,0,107,2
2024-04-19,1,12.0,2095.158,1.3,536.24,1.97,2.65,7.369,0.06,15.48,7801.57,38.95,19.94,6.39,0.425,0.75,161.18,0.19,2.26,6.211,0.067,5.98,2910.29,2.27,47.85,9.661,0.262,0.5,67.43,0.12,0.11,5.864,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,19,4,2,16,0,108,1
2024-04-19,2,12.0,2074.2928,1.78,830.15,1.32,2.75,7.635,0.032,28.73,12817.77,45.95,12.64,6.789,0.364,0.63,144.52,0.18,2.36,7.382,0.045,2.37,1702.91,0.88,50.36,9.779,0.197,0.59,79.7,0.15,0.13,6.931,0.04,2.67,675.37,0.72,1.59,32.769,0.053,0.53,48.58,0.09,0.07,4.091,0.033,2024,4,19,4,2,16,0,108,2
2024-04-20,1,12.0,2038.16904,1.0,429.37,1.24,2.47,7.153,0.044,28.58,12636.74,44.12,10.26,7.351,0.044,0.62,121.98,0.12,2.15,6.966,0.025,1.51,1268.05,0.61,51.95,9.925,0.038,0.53,71.13,0.12,0.13,6.765,0.02,3.34,1106.68,1.34,4.8,37.209,0.037,0.43,57.07,0.08,0.06,5.607,0.018,2024,4,20,5,2,16,1,109,1
2024-04-20,2,12.0,2041.32729,1.39,608.38,1.57,2.64,8.653,0.03,24.19,15650.17,46.9,7.93,7.977,0.535,0.66,186.21,0.16,2.79,8.256,0.027,1.67,1395.21,0.74,51.67,10.293,0.018,0.59,116.08,0.14,0.23,8.134,0.007,3.05,1068.68,1.26,4.53,37.184,0.02,0.33,50.17,0.05,0.06,4.194,0.003,2024,4,20,5,2,16,1,109,2
2024-04-21,1,12.0,2057.419,1.19,472.29,1.93,3.02,9.621,0.038,25.48,14853.77,42.85,10.7,7.356,0.789,0.79,192.0,0.15,2.02,7.63,0.035,1.56,1188.88,0.54,50.91,10.093,0.491,0.6,107.15,0.14,0.12,7.061,0.022,2.85,1091.43,0.82,3.49,37.242,0.107,0.5,54.42,0.09,0.08,3.856,0.026,2024,4,21,6,2,16,1,110,1
2024-04-21,2,12.0,2117.22739,2.03,441.8,2.61,3.11,10.33,0.05,29.33,15416.43,30.27,10.13,8.499,0.618,0.66,216.41,0.19,2.59,8.143,0.035,2.43,1903.44,0.96,50.55,10.246,0.489,0.55,123.16,0.17,0.15,7.863,0.032,3.1,1187.5,1.03,3.87,36.969,0.107,0.49,61.39,0.1,0.08,4.24,0.032,2024,4,21,6,2,16,1,110,2
2024-04-22,1,12.0,2090.54681,2.09,919.7,2.08,3.12,9.314,0.025,32.02,14973.0,42.93,12.03,7.737,0.527,1.19,359.58,0.16,2.34,7.474,0.016,4.67,2912.74,2.98,48.53,9.632,0.363,0.66,128.47,0.17,0.13,7.533,0.012,2.98,1062.45,1.03,2.5,36.836,0.059,0.46,59.18,0.08,0.07,4.087,0.013,2024,4,22,0,2,17,0,111,1
2024-04-22,2,11.6,1968.33975,1.54,725.86,2.77,2.36,8.454,0.029,31.28,14627.38,42.88,12.34,8.009,0.476,1.08,332.85,0.29,2.27,7.178,0.02,3.7,2706.48,1.43,49.14,10.707,0.318,0.63,129.54,0.16,0.18,7.459,0.012,3.55,1216.27,0.95,2.58,37.1,0.062,0.46,65.5,0.08,0.08,4.241,0.013,2024,4,22,0,2,17,0,111,2
2024-04-23,1,12.0,2119.7216,1.49,598.01,1.56,2.23,7.547,0.047,38.6,17204.19,46.12,8.58,7.683,0.629,0.6,140.63,0.17,1.75,6.185,0.027,4.05,2007.17,0.99,49.52,9.646,0.368,0.49,113.79,0.16,0.14,6.735,0.019,3.51,1416.17,1.01,3.87,33.905,0.087,0.33,53.12,0.07,0.07,3.26,0.018,2024,4,23,1,2,17,0,112,1
2024-04-23,2,12.0,2091.9096,1.11,400.78,1.21,1.84,5.935,0.039,26.07,13754.62,54.71,7.06,5.666,0.711,0.88,281.79,0.26,2.03,6.169,0.029,5.15,2659.17,1.92,49.96,8.953,0.449,0.49,101.66,0.15,0.14,5.934,0.025,3.78,1292.54,1.39,3.51,36.246,0.082,0.46,57.99,0.09,0.07,4.326,0.018,2024,4,23,1,2,17,0,112,2
